address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude
Rua Progresso ,220.0,2,780000.0,3,160, Padre Eustáquio, Belo Horizonte ,-19.834014,-43.9085879
"Rua José Amaury Ferrara, 220 ",390.0,2,410000.0,3,100, Buritis, Belo Horizonte ,-19.9767036,-43.9682334
Rua Aguapei ,1.0,4,1650000.0,4,368, Serra, Belo Horizonte ,-19.9336802,-43.9221987
Avenida Brasil ,,--,792000.0,--,144, Santa Efigênia, Belo Horizonte ,-19.9290274,-43.9305101
Rua Doutor Juvenal dos Santos ,400.0,1,420000.0,3,120, Luxemburgo, Belo Horizonte ,-19.9508257,-43.9585445
Rua Benjamim Jacob ,150.0,2,295000.0,2,49, Gutierrez, Belo Horizonte ,-19.9400181,-43.9625037
Rua Felipe Camarão ,,2,517000.0,3,77, Esplanada, Belo Horizonte ,-19.9070874,-43.9122253
Rua Rogério Fajardo ,700.0,2,780000.0,4,130, Anchieta, Belo Horizonte ,-19.9515479,-43.9244556
Rua Tenente Anastácio de Moura ,1964.0,3,1250000.0,5,154, Santa Efigênia, Belo Horizonte ,-19.9291188,-43.9177972
"Rua Sergipe, 879 ",1030.0,1,680000.0,2,72, Savassi, Belo Horizonte ,-19.9276923,-43.9354354
"Rua Paulo Piedade Campos, 664 ",330.0,1,370000.0,2,75, Estoril, Belo Horizonte ,-19.9616947,-43.9652056
Rua Bernardo Mascarenhas ,260.0,--,398000.0,2,85, Cidade Jardim, Belo Horizonte ,-19.9374437,-43.9484211
Rua Ministro Oliveira Salazar ,200.0,1,179000.0,2,52, Santa Mônica, Belo Horizonte ,-19.8175291,-43.9740618
Rua dos Periquitos ,150.0,1,285000.0,2,80, Vila Clóris, Belo Horizonte ,-19.8266693,-43.9454967
Rua Ribeiro de Oliveira ,1150.0,2,1400000.0,4,120, Serra, Belo Horizonte ,-19.9423109,-43.923304
"Rua José Ferreira Cascão, 30 ",5945.0,5,5950000.0,4,326, Belvedere, Belo Horizonte ,-19.9787549,-43.9444515
Avenida Pasteur ,,8,1600000.0,--,514, Santa Efigênia, Belo Horizonte ,-19.9272246,-43.9290919
Rua Professora Bartira Mourão ,1200.0,5,1620000.0,4,250, Buritis, Belo Horizonte ,-19.9691439,-43.9679544
"Rua Horta Barbosa, 466 ",,--,5000000.0,--,2884, Nova Floresta, Belo Horizonte ,-19.8955637,-43.9334492
"Avenida Aggeo Pio Sobrinho, 10 ",,--,110000.0,--,28, Buritis, Belo Horizonte ,-19.9748003,-43.9770588
Rua Professor Estevão Pinto ,2100.0,2,1850000.0,5,300, Serra, Belo Horizonte ,-19.9354541,-43.9252254
Rua Euclides da Cunha ,1350.0,3,970000.0,4,116, Prado, Belo Horizonte ,-19.9292917,-43.9596992
"Rua Caracol, 345 ",500.0,2,890000.0,4,132, Cruzeiro, Belo Horizonte ,-19.8290004,-44.0074521
Rua Horta Barbosa ,200.0,2,835000.0,3,160, Nova Floresta, Belo Horizonte ,-19.8955637,-43.9334492
Rua São Lucas ,,3,650000.0,3,133, Sagrada Família, Belo Horizonte ,-19.9063334,-43.9192616
"Rua Mantena, 32 ",550.0,3,1050000.0,3,87, Sion, Belo Horizonte ,-19.8709561,-43.982187
"Rua Sílvio de Oliveira Martins, 123 ",560.0,3,530000.0,3,244, Buritis, Belo Horizonte ,-19.9738876,-43.9697931
"Rua das Oficinas, 774 ",350.0,2,526650.0,3,85, Esplanada, Belo Horizonte ,-19.9058217,-43.9054698
Rua Gonçalves Dias ,850.0,2,1150000.0,3,102, Savassi, Belo Horizonte ,-19.9311846,-43.9376407
Rua Bicas ,330.0,1,450000.0,3,155, Sagrada Família, Belo Horizonte ,-19.9074804,-43.9276622
Rua Santo Amaro ,250.0,2,480000.0,2,79, Sagrada Família, Belo Horizonte ,-19.9011515,-43.9166418
Rua Ignácio Alves Martins ,650000.0,2,680000.0,2,75, Buritis, Belo Horizonte ,-19.9770043,-43.9776638
Rua Bambuí ,450.0,1,890000.0,3,210, Anchieta, Belo Horizonte ,-19.9521977,-43.9262572
"Rua Capitão Leonídio Soares, 368 ",,4,750000.0,3,82, Planalto, Belo Horizonte ,-19.8337566,-43.9431489
Rua Santa Catarina ,,1,770000.0,1,84, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549
Rua Alves do Vale ,,2,905000.0,3,75, Luxemburgo, Belo Horizonte ,-19.9470605,-43.952024
Rua Ulhoa Cintra ,,--,456803.0,--,34, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125
Rua Ulhoa Cintra ,,--,564497.0,--,43, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125
Rua Ulhoa Cintra ,,--,412583.0,--,31, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125
Rua Matipó ,400.0,2,540000.0,4,166, Santo Antônio, Belo Horizonte ,-19.9473515,-43.9434703
"Rua Tomé de Souza, 1385 ",2662.0,4,2700000.0,4,330, Funcionários, Belo Horizonte ,-19.9388244,-43.9274451
Rua Itapeva ,,2,380000.0,2,50, Concórdia, Belo Horizonte ,-19.9016518,-43.9373272
"Rua Antônio Aleixo, 222 ",1700.0,2,1980000.0,4,200, Lourdes, Belo Horizonte ,-19.9328187,-43.9465711
"Rua Caetano Dias, 100 ",1800.0,2,1900000.0,4,300, Serra, Belo Horizonte ,-19.8450543,-43.9454664
"Rua Alves do Vale, 240 ",800.0,2,760000.0,2,70, Luxemburgo, Belo Horizonte ,-19.9470605,-43.952024
Rua Paulo Afonso ,500.0,1,560000.0,2,58, Santo Antônio, Belo Horizonte ,-19.9468549,-43.9460463
"Rua Ignácio Alves Martins, 78 ",,2,359000.0,2,56, Buritis, Belo Horizonte ,-19.9770043,-43.9776638
Rua Espírito Santo ,2433.0,4,3650000.0,4,398, Lourdes, Belo Horizonte ,-18.8647762,-41.1217768
"Rua Boaventura, 2085 ",,2,533275.0,3,67, Liberdade, Belo Horizonte ,-19.8700087,-43.94948275136835
"Rua José Amaury Ferrara, 107 ",700.0,3,780000.0,4,115, Buritis, Belo Horizonte ,-19.9767036,-43.9682334
Rua Paulo Afonso ,500.0,3,1260000.0,3,103, Santo Antônio, Belo Horizonte ,-19.9468549,-43.9460463
"Rua Eli Seabra Filho, 345 ",1000.0,3,990000.0,4,120, Buritis, Belo Horizonte ,-19.9756218,-43.9749864
Rua Pernambuco ,1300.0,1,3500.0,4,180, Funcionários, Belo Horizonte ,-19.9282957,-43.9329987
"Rua Juvenal Melo Senra, 128 ",2785.0,--,2000000.0,4,215, Belvedere, Belo Horizonte ,-19.9726191,-43.9383825
"Avenida Augusto de Lima, 233 ",1000.0,1,490000.0,4,183, Centro, Belo Horizonte ,-19.9230616,-43.9441556
"Rua das Oficinas, 774 ",350.0,2,468550.0,3,85, Esplanada, Belo Horizonte ,-19.9058217,-43.9054698
Rua Paraíba ,,10,2500000.0,--,220, Savassi, Belo Horizonte ,-19.9262855,-43.9309181
"Rua Severino Melo Jardim, 85 ",2136.0,3,1650000.0,4,176, Belvedere, Belo Horizonte ,-19.9739333,-43.9395938
"Rua Martinica, 155 ",328.0,1,360000.0,2,86, Santa Branca, Belo Horizonte ,-19.8321289,-43.9639884
"Rua Alagoas, 1460 ",,--,185000.0,--,38, Savassi, Belo Horizonte ,-19.9314695,-43.9350021
"Rua Padre Marinho, 318 ",,2,999128.0,2,68, Santa Efigênia, Belo Horizonte ,-19.9250502,-43.9250376
"Rua Ophil Ribeiro, 50 ",,--,2100000.0,--,1830, Palmeiras, Belo Horizonte ,-19.9673585,-43.9827245
Rua Itaí ,320.0,2,475000.0,2,65, Santa Efigênia, Belo Horizonte ,-19.9218382,-43.9101032
Rua Ouro Preto ,,3,2480000.0,4,163, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
"Rua Gonçalves Dias, 707 ",1000.0,2,1140000.0,3,94, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407
"Rua Teixeira de Freitas, 593 ",550.0,1,560000.0,3,184, Santo Antônio, Belo Horizonte ,-19.9473451,-43.9478337
"Rua Marte, 100 ",,4,2368000.0,4,257, Santa Lúcia, Belo Horizonte ,-19.8129159,-43.9465285
"Rua Boa Esperança, 445 ",1900.0,7,2180000.0,4,254, Carmo, Belo Horizonte ,-19.948816,-43.9329524
"Rua Rio Verde, 532 ",2000.0,3,1600000.0,4,164, Carmo, Belo Horizonte ,-19.9469939,-43.9311283
Rua Santa Marta ,242.0,1,220000.0,2,54, Sagrada Família, Belo Horizonte ,-19.9094089,-43.9213537
"Avenida Barão Homem de Melo, 4520 ",817.0,1,310000.0,1,45, Estoril, Belo Horizonte ,-19.9339514,-43.9719187
Rua Sílvio de Oliveira Martins ,300.0,3,480000.0,3,93, Buritis, Belo Horizonte ,-19.9738876,-43.9697931
Rua Pium,1500.0,2,900000.0,4,160,,Belo Horizonte,-19.9514868,-43.9301243
"Rua Cônsul Robert Levy, 111 ",,8,2650000.0,6,420, São Bento, Belo Horizonte ,-19.9559084,-43.9529219
Praça Deputado Renato Azeredo ,2496.0,4,1590000.0,5,330, Sion, Belo Horizonte ,-19.9575429,-43.9337924
Rua Severino Melo Jardim ,3343.0,4,3500000.0,4,373, Belvedere, Belo Horizonte ,-19.9739333,-43.9395938
"Rua Líbero Leone, 0 ",1256.0,5,1150000.0,4,148, Buritis, Belo Horizonte ,-19.9743233,-43.963421
Rua Rafael Magalhães ,1000.0,4,1360000.0,4,130, Santo Antônio, Belo Horizonte ,-19.9416592,-43.9459406
"Rua Gonçalves Dias, 865 ",,4,5045940.0,4,294, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407
Rua Jaime Petit da Silva ,150.0,1,230000.0,3,65, Rio Branco, Belo Horizonte ,-19.815769,-43.9855711
Rua Herculano de Freitas ,2100.0,4,1980000.0,4,220, Gutierrez, Belo Horizonte ,-19.9345736,-43.9538859
Rua Carolina Figueiredo ,990.0,5,920000.0,2,80, Serra, Belo Horizonte ,-19.9390553,-43.923549
Rua Cônego Rocha Franco ,2240.0,3,2100000.0,4,204, Gutierrez, Belo Horizonte ,-19.9354579,-43.954094
"Rua Arapari, 74 ",,2,431600.0,3,76, São Geraldo, Belo Horizonte ,-19.8973866,-43.8938663
Rua Valparaíso ,520.0,1,620000.0,3,112, Sion, Belo Horizonte ,-19.9490878,-43.9358155
Rua Alvarenga Peixoto ,1200.0,2,1060000.0,3,110, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
Rua Paraíba ,350.0,2,780000.0,2,50, Savassi, Belo Horizonte ,-19.9262855,-43.9309181
"Rua José Teófilo Marques, 10 ",,1,220000.0,--,64, Buritis, Belo Horizonte ,-19.9744554,-43.9776988
Rua Tomaz Gonzaga ,3000.0,3,1987000.0,4,258, Lourdes, Belo Horizonte ,-19.9329322,-43.9411068
Rua Veraldo Lambertucci ,480.0,1,520000.0,4,152, São Lucas, Belo Horizonte ,-19.9312275,-43.9133753
"Rua dos Timbiras, 2237 ",,--,980000.0,--,138, Lourdes, Belo Horizonte ,-19.9302789,-43.9251047
Rua Tucuman ,1.0,2,476739.0,3,72, São Geraldo, Belo Horizonte ,-19.897151,-43.8987229
"Rua Iracy Manata, 109 ",650.0,2,530000.0,2,83, Buritis, Belo Horizonte ,-19.9671697,-43.9701124
Rua Fernandes Tourinho ,1550.0,2,1399000.0,3,96, Funcionários, Belo Horizonte ,-19.9393917,-43.9358894
"Rua Coronel Otávio Diniz, 129 ",500.0,1,618550.0,2,200, Santa Efigênia, Belo Horizonte ,-19.9141086,-43.9070837
"Rua Ouro Preto, 1240 ",1500.0,4,1995000.0,4,133, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
"Rua Major Lopes, 750 ",,2,850000.0,3,87, São Pedro, Belo Horizonte ,-19.9475495,-43.9353399
Avenida Augusto de Lima ,,1,1133000.0,--,114, Centro, Belo Horizonte ,-19.9230616,-43.9441556
"Rua Joaquim Gonçalves da Silva, 10 ",230.0,1,130000.0,2,59, Rio Branco, Belo Horizonte ,-19.8140741,-43.9778192
Rua Gonçalves Dias ,1.0,3,2211880.0,4,133, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
"Rua Maria Heilbuth Surette, 969 ",1200.0,4,1150000.0,4,128, Buritis, Belo Horizonte ,-19.9671931,-43.9714445
Rua Gonçalves Dias ,1.0,4,3939000.0,4,267, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
"Avenida dos Bandeirantes, 75 ",2000.0,5,1800000.0,4,346, Sion, Belo Horizonte ,-19.9572301,-43.9319731
Rua Conde Ribeiro do Vale ,,--,650000.0,--,400, Sagrada Família, Belo Horizonte ,-19.9029655,-43.9254126
"Rua André Cavalcanti, 730 ",1460.0,3,2100000.0,4,142, Gutierrez, Belo Horizonte ,-19.9319115,-43.9611283
"Rua Caetano Dias, 100 ",1800.0,2,1850000.0,4,300, Serra, Belo Horizonte ,-19.8450543,-43.9454664
"Rua Maria Luiza Santiago, 200 ",,--,380000.0,--,16153, Santa Lúcia, Belo Horizonte ,-19.9743353,-43.9492279
Rua Joaquim Gonçalves da Silva ,224.0,1,170000.0,2,59, Rio Branco, Belo Horizonte ,-19.8140741,-43.9778192
Rua Júlio Pires Malta ,10.0,1,299000.0,3,70, Rio Branco, Belo Horizonte ,-19.8138166,-43.9784743
Avenida Luíz Paulo Franco ,827.0,1,690000.0,2,80, Belvedere, Belo Horizonte ,-19.9747374,-43.9422752
"Rua Rodrigo Otávio Coutinho, 30 ",1848.0,3,2050000.0,4,167, Belvedere, Belo Horizonte ,-19.9767965,-43.9422612
Rua Gonçalves Dias ,1.0,3,2172741.0,4,133, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
"Rua Congonhas, 759 ",300.0,1,590000.0,3,150, Santo Antônio, Belo Horizonte ,-19.9433887,-43.941144
"Rua Alessandra Salum Cadar, 415 ",,1,220000.0,--,40, Buritis, Belo Horizonte ,-19.9760471,-43.9703167
Rua Maurício Cardoso ,250.0,1,240000.0,2,55, Planalto, Belo Horizonte ,-19.8317143,-43.9445813
Rua Gonçalves Dias ,1.0,2,1467552.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Conselheiro Lafaiete ,,1,330000.0,1,82, Sagrada Família, Belo Horizonte ,-19.9114276,-43.925375
"Rua Maranhão, 1283 ",450.0,1,495000.0,3,95, Funcionários, Belo Horizonte ,-19.9265829,-43.9240941
Rua São Paulo ,2100.0,4,1650000.0,9,620, Centro, Belo Horizonte ,-19.914782,-43.9388011
Rua Marechal Deodoro ,250.0,--,460000.0,3,107, Floresta, Belo Horizonte ,-19.9172957,-43.9277784
Avenida Olegário Maciel ,330.0,--,235000.0,2,72, Centro, Belo Horizonte ,-19.9159707,-43.9433531
Rua Maria Martins Guimarães ,200.0,1,210000.0,2,54, Sagrada Família, Belo Horizonte ,-19.9013474,-43.9193475
"Rua Níquel, 105 ",,3,1480000.0,4,140, Serra, Belo Horizonte ,-19.9410888,-43.9171343
Rua Teodomiro Cruz ,380.0,1,270000.0,3,120, São Lucas, Belo Horizonte ,-19.9310483,-43.9121749
"Rua Engenheiro Caetano Lopes, 280 ",1200.0,3,1100000.0,4,125, Sion, Belo Horizonte ,-19.9588884,-43.9304423
Rua General Patton ,,2,699000.0,3,105, Santa Amélia, Belo Horizonte ,-19.8336462,-43.9791832
"Rua São Paulo, 1499 ",940.0,2,490000.0,2,72, Centro, Belo Horizonte ,-19.914782,-43.9388011
Rua Osório de Morais ,,3,460000.0,3,134, Ouro Preto, Belo Horizonte ,-19.8815498,-43.9829753
Rua Conselheiro Lafaiete ,200.0,1,270000.0,1,37, Sagrada Família, Belo Horizonte ,-19.9114276,-43.925375
"Rua Bernardo Guimarães, 300 ",1550.0,3,1700000.0,4,450, Funcionários, Belo Horizonte ,-19.927333,-43.9477878
Rua Cardoso ,260.0,1,650000.0,3,125, Santa Efigênia, Belo Horizonte ,-19.9198846,-43.9119026
Rua João Carlos ,280.0,1,330000.0,3,70, Sagrada Família, Belo Horizonte ,-19.9034255,-43.9202773
"Rua Carangola, 57 ",2027.0,2,1450000.0,4,147, Santo Antônio, Belo Horizonte ,-19.9444674,-43.9428747
"Avenida Dom Pedro I, 2895 ",,--,1100000.0,--,472, São João Batista, Belo Horizonte ,-19.8160939,-43.9483514
Rua Montese ,1.0,2,299000.0,2,53, Santa Branca, Belo Horizonte ,-19.8351695,-43.9668719
Rua Montese ,1.0,1,293000.0,2,53, Santa Branca, Belo Horizonte ,-19.8351695,-43.9668719
Rua Montese ,1.0,1,290000.0,2,53, Santa Branca, Belo Horizonte ,-19.8351695,-43.9668719
Rua Carmem ,1.0,1,329000.0,2,90, Rio Branco, Belo Horizonte ,-19.8143706,-43.9859594
Rua Deputado Fábio Vasconcelos ,,2,450000.0,1,46, Buritis, Belo Horizonte ,-19.9730475,-43.9764798
Rua Alessandra Salum Cadar ,,1,199500.0,--,20, Buritis, Belo Horizonte ,-19.9760471,-43.9703167
Avenida do Contorno ,,--,240000.0,--,27, Funcionários, Belo Horizonte ,-19.9156428,-43.9453796
Rua Aluísio Lobão Veras ,399.0,1,260000.0,2,54, Serrano, Belo Horizonte ,-19.8816511,-44.0073674
Rua Adauto Lúcio Cardoso ,,4,2100000.0,4,350, Belvedere, Belo Horizonte ,-18.763547,-44.4244838
"Rua Eli Seabra Filho, 100 ",450.0,1,980000.0,4,140, Buritis, Belo Horizonte ,-19.9756218,-43.9749864
"Rua Teixeira de Freitas, 490 ",1059.0,1,520000.0,2,78, Santo Antônio, Belo Horizonte ,-19.9473451,-43.9478337
Rua Rodrigo Otávio Coutinho ,1820.0,4,2190000.0,4,183, Belvedere, Belo Horizonte ,-19.9767965,-43.9422612
Rua Tomé de Souza ,1733.0,3,1750000.0,4,165, Savassi, Belo Horizonte ,-19.9388244,-43.9274451
"Rua Antônio de Albuquerque, 894 ",,2,1250000.0,2,79, Savassi, Belo Horizonte ,-19.936584,-43.9421163
"Rua Viçosa, 330 ",430.0,1,580000.0,4,128, São Pedro, Belo Horizonte ,-19.9426291,-43.93817
Avenida Miguel Perrela ,600.0,3,1100000.0,4,120, Castelo, Belo Horizonte ,-19.8819312,-43.999487
Rua Visconde de Taunay ,10.0,2,276000.0,2,51, Santa Mônica, Belo Horizonte ,-19.9281876,-43.9199884
"Avenida Augusto de Lima, 233 ",380.0,--,270000.0,1,58, Centro, Belo Horizonte ,-19.9230616,-43.9441556
Rua Gonçalves Dias ,1.0,2,1521177.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua das Canárias ,,2,640000.0,3,130, Santa Branca, Belo Horizonte ,-19.8425568,-43.9718127
Rua Gerson Morethzon ,,6,990000.0,4,108, Itapoã, Belo Horizonte ,-19.8404599,-43.9555766
Rua General Sampaio ,,2,620000.0,3,122, Pompéia, Belo Horizonte ,-19.910089,-43.9078925
Rua Rio Claro ,400.0,2,990000.0,4,210, Prado, Belo Horizonte ,-19.9245344,-43.9621757
"Rua José Carvalho Monteiro, 22 ",200.0,1,298000.0,2,70, Fernão Dias, Belo Horizonte ,-19.8691406,-43.9182656
Rua José Antenor ,,3,745000.0,4,163, Heliópolis, Belo Horizonte ,-19.8451902,-43.9360596
Rua Monte Alegre ,,--,170000.0,--,35, Serra, Belo Horizonte ,-19.9366657,-43.9255351
"Rua Lauro Ferreira, 192 ",1852.0,3,840000.0,4,140, Buritis, Belo Horizonte ,-19.9692964,-43.9700264
Rua Cônsul Walter ,360.0,2,350000.0,2,60, Buritis, Belo Horizonte ,-19.9745736,-43.9696865
"Rua Ophil Ribeiro, 410 ",326.0,1,220000.0,2,48, Palmeiras, Belo Horizonte ,-19.9673585,-43.9827245
Rua Professor Galba Veloso ,,2,480000.0,3,85, Santa Tereza, Belo Horizonte ,-19.9128102,-43.9195994
"Rua Eli Seabra Filho, 100 ",270.0,2,990000.0,4,169, Buritis, Belo Horizonte ,-19.9756218,-43.9749864
"Rua São Paulo, 1636 ",395.0,1,355000.0,1,40, Centro, Belo Horizonte ,-19.914782,-43.9388011
Rua Gonçalves Dias ,1.0,2,1507748.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Norte ,,3,570000.0,3,90, Santa Branca, Belo Horizonte ,-19.8286434,-43.9689168
"Rua Angustura, 53 ",297.0,1,470000.0,3,110, Serra, Belo Horizonte ,-19.9410388,-43.9164991
"Avenida Professor Mário Werneck, 2457 ",,--,350000.0,--,40, Buritis, Belo Horizonte ,-19.9758245,-43.9684461
"Rua República Argentina, 795 ",2400.0,4,1600000.0,4,167, Sion, Belo Horizonte ,-19.9547445,-43.9334083
"Rua Belas Noites, 55 ",250.0,1,200000.0,3,70, Cinqüentenário, Belo Horizonte ,-19.954902,-43.9830634
Rua Juruá ,424.0,2,750000.0,3,65, Graça, Belo Horizonte ,-19.8985386,-43.9287705
Rua do Ouro ,1040.0,3,890000.0,4,150, Serra, Belo Horizonte ,-19.947074,-43.9186245
Rua Alvarenga Peixoto ,1802.0,4,1820000.0,4,238, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
Rua São Domingos do Prata ,1000.0,3,2180730.0,4,143, Santo Antônio, Belo Horizonte ,-19.9450923,-43.9374086
Rua São Domingos do Prata ,1000.0,3,2202537.0,4,143, Santo Antônio, Belo Horizonte ,-19.9450923,-43.9374086
Rua Grão Pará ,,1,450000.0,1,41, Santa Efigênia, Belo Horizonte ,-19.9220194,-43.9214366
Rua dos Guajajaras ,,1,130000.0,--,27, Centro, Belo Horizonte ,-19.9261909,-43.93638
Rua Olavo Bilac ,150.0,1,185000.0,2,49, Copacabana, Belo Horizonte ,-19.8327251,-43.9879042
"Rua Eli Seabra Filho, 100 ",450.0,1,535000.0,2,70, Buritis, Belo Horizonte ,-19.9756218,-43.9749864
Rua Gonçalves Dias ,1.0,2,1519412.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Gonçalves Dias ,1.0,2,1548035.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Geraldo Menezes Soares ,220.0,1,239000.0,2,67, Sagrada Família, Belo Horizonte ,-19.9001446,-43.9279333
Rua Dona Nancy de Vasconcelos Gomes ,300.0,--,390000.0,3,150, Sagrada Família, Belo Horizonte ,-19.9109705,-43.9200598
Avenida dos Engenheiros ,250.0,2,370000.0,2,65, Castelo, Belo Horizonte ,-19.891472,-43.9987341
"Rua Heroína Maria Quitéria, 150 ",,--,335000.0,--,0, Alto dos Caiçaras, Belo Horizonte ,-19.8996028,-43.9778398
Rua do Ouro ,2700.0,--,2600000.0,4,469, Serra, Belo Horizonte ,-19.947074,-43.9186245
"Rua São Paulo da Cruz, 133 ",,2,325000.0,2,113, Barreiro, Belo Horizonte ,-19.9809075,-44.01266
Rua Coronel Otávio Diniz ,,2,405000.0,2,90, Santa Efigênia, Belo Horizonte ,-19.9141086,-43.9070837
Rua Ramalhete ,457.0,1,480000.0,3,95, Anchieta, Belo Horizonte ,-19.9483409,-43.9237434
"Rua Barão de Aiuruoca, 568 ",200.0,1,220000.0,2,77, João Pinheiro, Belo Horizonte ,-19.9243791,-44.0014775
Rua Matias Cardoso ,,4,3130000.0,4,356, Santo Agostinho, Belo Horizonte ,-19.9330839,-43.9509867
"Rua Cristina, 452 ",1500.0,3,2300000.0,4,178, Sion, Belo Horizonte ,-19.9472539,-43.9352691
Rua Barão de Lucena ,,--,5224500.0,--,1215, Serra, Belo Horizonte ,-19.9336802,-43.9221987
"Rua Palmira, 632 ",,2,620632.0,2,66, Serra, Belo Horizonte ,-19.9400054,-43.9167042
"Rua Fernando Cândido de Souza, 208 ",,3,800000.0,3,324, Estrela do Oriente, Belo Horizonte ,-19.965596,-43.9872617
Rua do Ouro ,550.0,2,700000.0,3,110, Serra, Belo Horizonte ,-19.947074,-43.9186245
"Rua Professor Júlio Mourão, 183 ",2030.0,4,3000000.0,4,183, Luxemburgo, Belo Horizonte ,-19.9461223,-43.9549658
"Rua Balsamar, 348 ",1.0,3,850000.0,4,40, Jaraguá, Belo Horizonte ,-19.8579654,-43.9525813
Rua Altinópolis ,10.0,1,199000.0,2,45, Piratininga Venda Nova, Belo Horizonte ,-19.8079631,-43.9905913
"Rua Ouro Preto, 1588 ",,--,1147026.0,--,85, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625
"Avenida Álvares Cabral, 551 ",,3,1795000.0,4,166, Lourdes, Belo Horizonte ,-19.9244866,-43.9354151
"Rua Augusto José dos Santos, 709 ",,3,1200000.0,4,358, Estrela do Oriente, Belo Horizonte ,-19.9632483,-43.9908572
Rua Barcelona ,1290.0,2,1100000.0,4,200, Santa Lúcia, Belo Horizonte ,-19.9603895,-43.9485112
"Avenida Raja Gabaglia, 959 ",,11,5544812.0,--,413, Luxemburgo, Belo Horizonte ,-19.9364152,-43.9533964
Rua Senhora da Paz ,350.0,2,673000.0,4,200, Cachoeirinha, Belo Horizonte ,-19.8934302,-43.9446795
Rua Felipe Drumond ,700.0,1,580000.0,3,95, Luxemburgo, Belo Horizonte ,-19.8343173,-43.9124787
"Rua dos Tupis, 728 ",400.0,--,170000.0,1,30, Centro, Belo Horizonte ,-19.9205221,-43.9435645
"Avenida Marquês de Valença, 214 ",530.0,1,480000.0,2,70, Gutierrez, Belo Horizonte ,-19.9373427,-43.9594302
Rua dos Pampas ,660.0,2,660000.0,3,85, Prado, Belo Horizonte ,-19.9194022,-43.9645434
Rua dos Carijós ,300.0,--,189999.0,1,45, Centro, Belo Horizonte ,-19.9199467,-43.9351965
Rua Santa Catarina ,1400.0,2,919000.0,1,71, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549
Rua Guaicuí ,890.0,1,680000.0,2,81, Luxemburgo, Belo Horizonte ,-19.945592,-43.9511707
Rua São Lázaro ,,4,1300000.0,5,300, Sagrada Família, Belo Horizonte ,-19.8963926,-43.9254451
Rua Felipe Drumond ,450.0,2,590000.0,4,130, Luxemburgo, Belo Horizonte ,-19.8343173,-43.9124787
"Rua Dona Nancy de Vasconcelos Gomes, 326 ",380.0,2,710000.0,3,167, Horto, Belo Horizonte ,-19.9109705,-43.9200598
Avenida Assis Chateaubriand ,1100.0,2,978000.0,4,165, Floresta, Belo Horizonte ,-19.9190834,-43.9329445
"Avenida Professor Mário Werneck, 2220 ",360.0,2,540000.0,2,76, Buritis, Belo Horizonte ,-19.9758245,-43.9684461
Rua Piauí ,,2,1060000.0,2,84, Funcionários, Belo Horizonte ,-19.9385064,-43.9287698
Rua Gonçalves Dias ,470.0,2,1100000.0,4,164, Savassi, Belo Horizonte ,-19.9311846,-43.9376407
Rua Genoveva de Souza ,,3,1100000.0,7,315, Sagrada Família, Belo Horizonte ,-19.9067997,-43.9216393
Rua Cláudio Gomes de Souza ,300.0,1,420000.0,3,73, Palmares, Belo Horizonte ,-19.8712648,-43.9389073
Rua Padre Correia de Almeida ,,--,370000.0,--,360, Santa Efigênia, Belo Horizonte ,-19.9277672,-43.9109199
Rua Ouro Fino ,,2,776940.0,2,68, Cruzeiro, Belo Horizonte ,-19.9416143,-43.9268767
Rua Rio Verde ,500.0,1,650000.0,4,140, Sion, Belo Horizonte ,-19.9469939,-43.9311283
